,id,sku,name,type,alc,ibu,price,currency,price_estimate,rating_count,rating_value,rating_best,section,country,brewery,url,last_modified
2334,f-571f8c8b1603da852f297d15,571f8c8b1603da852f297d15,Bidassoa Basque Brewery / The Beer Garden The White Wave,Pale Ale,5.4 º,,0,€,,,3.5,5,Cervezas,España,The Beer Garden,https://birrapedia.com/bidassoa-basque-brewery--the-beer-garden-the-white-wave/f-571f8c8b1603da852f297d15,2016-04-26
2335,f-571f99751603da7c3c297d92,571f99751603da7c3c297d92,Hitachino Nest Amber Ale,Amber Ale,,,0,€,,,3.5,5,Cervezas,Japón,Kiuchi Brewery,https://birrapedia.com/hitachino-nest-amber-ale/f-571f99751603da7c3c297d92,2019-02-21
2336,f-5721d95a1603dab53c297d7c,5721d95a1603dab53c297d7c,Tres B Coralillo,American Pale Ale,6.6 º,45 IBU,0,€,,,3.5,5,Cervezas,México,Tres B - Big Bad Brewing Co,https://birrapedia.com/tres-b-coralillo/f-5721d95a1603dab53c297d7c,2016-04-28
2337,f-5721df141603dab142297d56,5721df141603dab142297d56,Tres B Bitter Summer ESB,Extra-Strong Bitter,5.4 º,30 IBU,0,€,,,3.5,5,Cervezas,México,Tres B - Big Bad Brewing Co,https://birrapedia.com/tres-b-bitter-summer-esb/f-5721df141603dab142297d56,2016-04-28
2338,f-572226fe1603dab36f297d0d,572226fe1603dab36f297d0d,La Calavera Bâtard Fruit,Fruit Beer,9.2 º,,0,€,,,3.5,5,Cervezas,España,La Calavera,https://birrapedia.com/la-calavera-batard-fruit/f-572226fe1603dab36f297d0d,2016-04-28
2339,f-57222e261603da4671297d27,57222e261603da4671297d27,La Calavera / Tro Ales Chipotle o Muerte Venceremos,"Spice, Herb o Vegetable Beer",7.5 º,50 IBU,0,€,,1,3.8,5,Cervezas,España,La Calavera,https://birrapedia.com/la-calavera--tro-ales-chipotle-o-muerte-venceremos/f-57222e261603da4671297d27,2016-04-28
2340,f-553e0671f70fb5d738282774,553e0671f70fb5d738282774,Yakka / El Cantero Garrofa 2.0,Stout,6 º,30 IBU,0,€,,,3.5,5,Cervezas,España,Cervezas Yakka,https://birrapedia.com/yakka--el-cantero-garrofa-20/f-553e0671f70fb5d738282774,2016-04-29
2341,f-572312391603da6a63ad0883,572312391603da6a63ad0883,El Cantero Special Saison,Saison,7.8 º,,0,€,,,3.5,5,Cervezas,España,El Cantero,https://birrapedia.com/el-cantero-special-saison/f-572312391603da6a63ad0883,2016-04-29
2342,f-5723224b1603da6a63ad099b,5723224b1603da6a63ad099b,Tous d’Anoia Cantagalls,American Pale Ale,5 º,35 IBU,0,€,,1,4.3,5,Cervezas,España,Cervesera Artesana Tous d’Anoia,https://birrapedia.com/tous-d-anoia-cantagalls/f-5723224b1603da6a63ad099b,2016-04-29
2343,f-5495d610f70fb5cd2ca4a941,5495d610f70fb5cd2ca4a941,CESC Júlia,Ale,4.6 º,22 IBU,0,€,,,3.5,5,Cervezas,España,Cervesa Eco/Bio CESC,https://birrapedia.com/cesc-julia/f-5495d610f70fb5cd2ca4a941,2016-10-05
2344,f-57237b951603da4f1dad09ab,57237b951603da4f1dad09ab,Garage Beer Co Contraband,"Spice, Herb o Vegetable Beer",3.9 º,22 IBU,0,€,,,3.5,5,Cervezas,España,Garage Beer Co,https://birrapedia.com/garage-beer-co-contraband/f-57237b951603da4f1dad09ab,2016-04-29
2345,f-57237e1a1603da157ead0cc1,57237e1a1603da157ead0cc1,Lagorda Pale Ale amb Ortiga,"Spice, Herb o Vegetable Beer",,,0,€,,,3.5,5,Cervezas,España,LaGorda Beer Factory,https://birrapedia.com/lagorda-pale-ale-amb-ortiga/f-57237e1a1603da157ead0cc1,2016-04-29
2346,f-57237ea01603da4f1dad09ee,57237ea01603da4f1dad09ee,Logorda Molemen,American IPA,6.2 º,,0,€,,1,3.3,5,Cervezas,España,LaGorda Beer Factory,https://birrapedia.com/logorda-molemen/f-57237ea01603da4f1dad09ee,2016-04-29
2347,f-572382801603da4f1dad0a49,572382801603da4f1dad0a49,De Koninck Ambre,Belgian Blonde Ale,5 º,,0,€,,,3.5,5,Cervezas,Bélgica,Duvel Moortgat,https://birrapedia.com/de-koninck-ambre/f-572382801603da4f1dad0a49,2016-04-29
2348,f-572714a01603dab1670d27fe,572714a01603dab1670d27fe,Radical OH Caravana Blonde,Blonde Ale,4.8 º,18 IBU,0,€,,,3.5,5,Cervezas,México,Radical OH,https://birrapedia.com/radical-oh-caravana-blonde/f-572714a01603dab1670d27fe,2016-05-02
2349,f-572728211603da28590d0c49,572728211603da28590d0c49,Queen Bohemian Lager,Pilsner,4.7 º,33 IBU,0,€,,,3.5,5,Cervezas,Gran Bretaña,RnR Brew,https://birrapedia.com/queen-bohemian-lager/f-572728211603da28590d0c49,2016-05-02
2350,f-57276a5f1603daf67f0d0c4a,57276a5f1603daf67f0d0c4a,Weisser Blond,Blonde Ale,7 º,22 IBU,0,€,,,3.5,5,Cervezas,Chile,Weisser,https://birrapedia.com/weisser-blond/f-57276a5f1603daf67f0d0c4a,2016-05-02
2351,f-5727759e1603dad47e0d0d69,5727759e1603dad47e0d0d69,Weisser 8,Strong Ale,8 º,23 IBU,0,€,,,3.5,5,Cervezas,Chile,Weisser,https://birrapedia.com/weisser-8/f-5727759e1603dad47e0d0d69,2016-05-02
2352,f-5727798d1603da28590d1385,5727798d1603da28590d1385,Weisser Stout,Stout,5 º,22 IBU,0,€,,,3.5,5,Cervezas,Chile,Weisser,https://birrapedia.com/weisser-stout/f-5727798d1603da28590d1385,2016-05-02
2353,f-57277aee1603da96010d0d4b,57277aee1603da96010d0d4b,Weisser Golden Lager,Premium American Lager,5 º,23 IBU,0,€,,,3.5,5,Cervezas,Chile,Weisser,https://birrapedia.com/weisser-golden-lager/f-57277aee1603da96010d0d4b,2016-05-02
2354,f-572781491603daad5d0d1353,572781491603daad5d0d1353,Leyenda Golden Ale,Blonde Ale,4.4 º,,0,€,,,3.5,5,Cervezas,Chile,Leyenda Brewing Co.,https://birrapedia.com/leyenda-golden-ale/f-572781491603daad5d0d1353,2019-01-30
2355,f-572781531603daae520d147f,572781531603daae520d147f,Leyenda Porter,Porter,5.8 º,20 IBU,0,€,,,3.5,5,Cervezas,Chile,Leyenda Brewing Co.,https://birrapedia.com/leyenda-porter/f-572781531603daae520d147f,2019-01-30
2356,f-572781591603daad5d0d1357,572781591603daad5d0d1357,Leyenda IPA Joker,India Pale Ale,6 º,,0,€,,,3.5,5,Cervezas,Chile,Leyenda Brewing Co.,https://birrapedia.com/leyenda-ipa-joker/f-572781591603daad5d0d1357,2019-01-30
2357,f-572783541603daba630d124f,572783541603daba630d124f,Leyenda Santiago Ale,Mild,3.5 º,,0,€,,,3.5,5,Cervezas,Chile,Leyenda Brewing Co.,https://birrapedia.com/leyenda-santiago-ale/f-572783541603daba630d124f,2019-01-30
2358,f-5728c6eb1603dabc220d0c02,5728c6eb1603dabc220d0c02,Daida Sensual,Schwarzbier (Black Beer),4.6 º,35 IBU,0,€,,,3.5,5,Cervezas,España,Cerveza Daida,https://birrapedia.com/daida-sensual/f-5728c6eb1603dabc220d0c02,2016-05-11
2359,f-5728be431603dacf140d0c13,5728be431603dacf140d0c13,Daida Auténtica,Pale Ale,5.25 º,38 IBU,0,€,,,3.5,5,Cervezas,España,Cerveza Daida,https://birrapedia.com/daida-autentica/f-5728be431603dacf140d0c13,2016-05-11
2360,f-52833fdad187e4300400000d,52833fdad187e4300400000d,Gram Ontinyent 1963-2013,Ale,4.8 º,,0,€,,,3.5,5,Cervezas,España,Cervesa Gram,https://birrapedia.com/gram-ontinyent-1963-2013/f-52833fdad187e4300400000d,2016-05-03
2361,f-5729a46b1603dad55d0d1374,5729a46b1603dad55d0d1374,Mikkeller Porter,Porter,8 º,,0,€,,,3.5,5,Cervezas,Dinamarca,Mikkeller,https://birrapedia.com/mikkeller-porter/f-5729a46b1603dad55d0d1374,2016-05-04
2362,f-5729c03f1603da71490d0dbd,5729c03f1603da71490d0dbd,Mikkeller Amass IPA,India Pale Ale,6.5 º,,0,€,,,3.5,5,Cervezas,Dinamarca,Mikkeller,https://birrapedia.com/mikkeller-amass-ipa/f-5729c03f1603da71490d0dbd,2016-05-04
2363,f-5729d6f41603da71490d0ebb,5729d6f41603da71490d0ebb,Jaira T-IPA,Fruit Beer,6 º,40 IBU,0,€,,,3.5,5,Cervezas,España,Jaira,https://birrapedia.com/jaira-t-ipa/f-5729d6f41603da71490d0ebb,2016-05-04
2364,f-5729e3b31603dab9260d1172,5729e3b31603dab9260d1172,Grassroots Arctic Saison,Saison,6 º,,0,€,,,3.5,5,Cervezas,Estados Unidos de América,Grassroots Brewing,https://birrapedia.com/grassroots-arctic-saison/f-5729e3b31603dab9260d1172,2016-05-04
2365,f-572a18a61603dade0f0d0ca2,572a18a61603dade0f0d0ca2,Hacienda Jaguar,Pale Ale,5.2 º,,0,€,,,3.5,5,Cervezas,México,Cervecería Hacienda,https://birrapedia.com/hacienda-jaguar/f-572a18a61603dade0f0d0ca2,2016-05-04
2366,f-572a19cf1603dade0f0d0cbb,572a19cf1603dade0f0d0cbb,Hacienda Hidalgo,Stout,6.3 º,,0,€,,,3.5,5,Cervezas,México,Cervecería Hacienda,https://birrapedia.com/hacienda-hidalgo/f-572a19cf1603dade0f0d0cbb,2016-05-04
2367,f-572a2a941603da1b100d0dde,572a2a941603da1b100d0dde,Cascabel Mexican Lager,Lager,5.5 º,,0,€,,,3.5,5,Cervezas,España,Cascabel,https://birrapedia.com/cascabel-mexican-lager/f-572a2a941603da1b100d0dde,2016-10-19
2368,f-572af7ab1603da6c5f0d136e,572af7ab1603da6c5f0d136e,Medalla Light,Lager,5.2 º,,0,€,,,3.5,5,Cervezas,Puerto Rico,Cervecera de Puerto Rico,https://birrapedia.com/medalla-light/f-572af7ab1603da6c5f0d136e,2016-05-05
2369,f-572b313e1603da266a0d0d0e,572b313e1603da266a0d0d0e,Grassau Nahuen Ale,"Spice, Herb o Vegetable Beer",5 º,,0,€,,,3.5,5,Cervezas,Chile,Cerveza Grassau,https://birrapedia.com/grassau-nahuen-ale/f-572b313e1603da266a0d0d0e,2016-05-05
2370,f-572b321c1603da286a0d0d14,572b321c1603da286a0d0d14,Grassau Wallmapu Lager,Maibock-Helles Bock,6.5 º,,0,€,,,3.5,5,Cervezas,Chile,Cerveza Grassau,https://birrapedia.com/grassau-wallmapu-lager/f-572b321c1603da286a0d0d14,2016-05-05
2371,f-572b340c1603da3b6b0d0cb6,572b340c1603da3b6b0d0cb6,Rothhammer Mosaik,Red Ale,5 º,35 IBU,0,€,,,3.5,5,Cervezas,Chile,Cervecería Rothhammer,https://birrapedia.com/rothhammer-mosaik/f-572b340c1603da3b6b0d0cb6,2016-05-05
2372,f-527f4e5ed187e40109005451,527f4e5ed187e40109005451,Rothhammer Politik Kills,Pilsner,9 º,,0,€,,,3.5,5,Cervezas,Chile,Cervecería Rothhammer,https://birrapedia.com/rothhammer-politik-kills/f-527f4e5ed187e40109005451,2016-05-05
2373,f-572b38b51603da14550d1a31,572b38b51603da14550d1a31,Rothhammer Real Golden Ale,Blonde Ale,5.5 º,20 IBU,0,€,,,3.5,5,Cervezas,Chile,Cervecería Rothhammer,https://birrapedia.com/rothhammer-real-golden-ale/f-572b38b51603da14550d1a31,2016-05-05
2374,f-572b3f5d1603da3b6b0d0d8c,572b3f5d1603da3b6b0d0d8c,Colonos Lager Premium,Premium American Lager,4.6-5 º,,0,€,,,3.5,5,Cervezas,Chile,Cerveza Colonos,https://birrapedia.com/colonos-lager-premium/f-572b3f5d1603da3b6b0d0d8c,2016-05-05
2375,f-572b3fc71603da296a0d0f00,572b3fc71603da296a0d0f00,Colonos Maibock Premium,Maibock-Helles Bock,6.5 º,,0,€,,,3.5,5,Cervezas,Chile,Cerveza Colonos,https://birrapedia.com/colonos-maibock-premium/f-572b3fc71603da296a0d0f00,2016-05-05
2376,f-572b567e1603da286a0d112d,572b567e1603da286a0d112d,Szot Pale Ale,American Pale Ale,6 º,,0,€,,,3.5,5,Cervezas,Chile,Szot,https://birrapedia.com/szot-pale-ale/f-572b567e1603da286a0d112d,2016-05-05
2377,f-572b568c1603da296a0d10dc,572b568c1603da296a0d10dc,Szot Strong Ale,Strong Ale,7.5 º,,0,€,,,3.5,5,Cervezas,Chile,Szot,https://birrapedia.com/szot-strong-ale/f-572b568c1603da296a0d10dc,2016-05-05
2378,f-572c87e21603da29110d0ccf,572c87e21603da29110d0ccf,Tacoa Tajinaste,"Spice, Herb o Vegetable Beer",6.2 º,23 IBU,0,€,,1,3.1,5,Cervezas,España,TACOA,https://birrapedia.com/tacoa-tajinaste/f-572c87e21603da29110d0ccf,2017-03-09
2379,f-572cad631603da221b0d0e13,572cad631603da221b0d0e13,Tacoa Festbier,Oktoberfest-Marzen,5.5 º,,0,€,,,3.5,5,Cervezas,España,TACOA,https://birrapedia.com/tacoa-festbier/f-572cad631603da221b0d0e13,2016-05-06
2380,f-572cafc61603daa57b0d13ab,572cafc61603daa57b0d13ab,Tacoa Passion Beer,Fruit Beer,4.5 º,,0,€,,,3.5,5,Cervezas,España,TACOA,https://birrapedia.com/tacoa-passion-beer/f-572cafc61603daa57b0d13ab,2016-05-06
2381,f-572cc7581603da5f360d0c55,572cc7581603da5f360d0c55,Camba Bavaria Black Pearl,Imperial Stout,9.8 º,49 IBU,0,€,,,3.5,5,Cervezas,Alemania,Camba Bavaria,https://birrapedia.com/camba-bavaria-black-pearl/f-572cc7581603da5f360d0c55,2016-05-06
2382,f-572d8abd1603da2c440d0c02,572d8abd1603da2c440d0c02,Green Flash West Coast IPA ( European Edition ),American IPA,8 º,95 IBU,0,€,,1,4.1,5,Cervezas,Bélgica,Green Flash Brewing Company,https://birrapedia.com/green-flash-west-coast-ipa--european-edition-/f-572d8abd1603da2c440d0c02,2017-01-05
2383,f-572d93c01603daa4100d102d,572d93c01603daa4100d102d,St Feuillien Limited Edition No 1,Saison,6 º,,0,€,,1,3.8,5,Cervezas,Bélgica,Brasserie St-Feuillien,https://birrapedia.com/st-feuillien-limited-edition-no-1/f-572d93c01603daa4100d102d,2016-05-09
2384,f-572d9d061603dade430d0da1,572d9d061603dade430d0da1,La Nou Berbena,Blonde Ale,,5% IBU,0,€,,1,4.1,5,Cervezas,España,LANOU,https://birrapedia.com/la-nou-berbena/f-572d9d061603dade430d0da1,2016-05-09
2385,f-5731a3911603da497a32a3df,5731a3911603da497a32a3df,Erdinger Schneeweisse,Weizen-Weissbier,5.6 º,,0,€,,,3.5,5,Cervezas,Alemania,Erdinger Weissbräu,https://birrapedia.com/erdinger-schneeweisse/f-5731a3911603da497a32a3df,2016-05-10
2386,f-5731b3751603da522b32b538,5731b3751603da522b32b538,Dos Aves Sesion 3.5,English Brown,3.5 º,15 IBU,0,€,,,3.5,5,Cervezas,México,Cervecería Dos Aves,https://birrapedia.com/dos-aves-sesion-35/f-5731b3751603da522b32b538,2016-05-10
2387,f-5731b76d1603da497a32a587,5731b76d1603da497a32a587,Dos Aves ¡Diablos!,Belgian Golden Strong Ale,9 º,40 IBU,0,€,,1,5,5,Cervezas,México,Cervecería Dos Aves,https://birrapedia.com/dos-aves-diablos-/f-5731b76d1603da497a32a587,2016-05-10
2388,f-5731b7c71603dab041329ec3,5731b7c71603dab041329ec3,Dos Aves Hefeweizen,Weizen-Weissbier,5 º,22 IBU,0,€,,,3.5,5,Cervezas,México,Cervecería Dos Aves,https://birrapedia.com/dos-aves-hefeweizen/f-5731b7c71603dab041329ec3,2016-05-10
2389,f-5731b88c1603dade3432a07a,5731b88c1603dade3432a07a,Dos Aves Stout Seca,Dry Stout,5 º,34 IBU,0,€,,,3.5,5,Cervezas,México,Cervecería Dos Aves,https://birrapedia.com/dos-aves-stout-seca/f-5731b88c1603dade3432a07a,2016-05-10
2390,f-527f4e5bd187e4010900486c,527f4e5bd187e4010900486c,Emelisse Dubbel,Belgian Dubbel,7.5 º,22 IBU,0,€,,,3.5,5,Cervezas,Paises Bajos,Emelisse,https://birrapedia.com/emelisse-dubbel/f-527f4e5bd187e4010900486c,2016-05-11
2391,f-57334f201603dac235329860,57334f201603dac235329860,Fort Barcelona Common Beer,California Common Beer,4.2-5.5 º,,0,€,,,3.5,5,Cervezas,España,Cerveza Fort,https://birrapedia.com/fort-barcelona-common-beer/f-57334f201603dac235329860,2016-05-11
2392,f-5728c5481603dad06c0d0f90,5728c5481603dad06c0d0f90,Daida Joven,Weizen-Weissbier,4.8 º,12 IBU,0,€,,,3.5,5,Cervezas,España,Cerveza Daida,https://birrapedia.com/daida-joven/f-5728c5481603dad06c0d0f90,2016-05-11
2393,f-5734488e1603dad879329e18,5734488e1603dad879329e18,Craft English Pale Ale,English Pale Ale,5.5 º,35 IBU,0,€,,,3.5,5,Cervezas,Chile,Craft Microcervecería,https://birrapedia.com/craft-english-pale-ale/f-5734488e1603dad879329e18,2016-10-19
2394,f-573448981603da1e12329da4,573448981603da1e12329da4,Craft Weiss Bier,German Wheat and Rye Beer,4 º,14 IBU,0,€,,,3.5,5,Cervezas,Chile,Craft Microcervecería,https://birrapedia.com/craft-weiss-bier/f-573448981603da1e12329da4,2016-10-19
2395,f-573450ec1603da0224329ac6,573450ec1603da0224329ac6,Vericcio Serie Experimental Summer Ale,Blonde Ale,4.7 º,13 IBU,0,€,,,3.5,5,Cervezas,Chile,Vericcio,https://birrapedia.com/vericcio-serie-experimental-summer-ale/f-573450ec1603da0224329ac6,2016-05-12
2396,f-57345e1f1603dacb15329e8d,57345e1f1603dacb15329e8d,El Molino del Rio Especial,"Spice, Herb o Vegetable Beer",8 º,25 IBU,0,€,,,3.5,5,Cervezas,España,El Molino del Rio,https://birrapedia.com/el-molino-del-rio-especial/f-57345e1f1603dacb15329e8d,2016-05-12
2397,f-57345fdf1603da375132a6ba,57345fdf1603da375132a6ba,Dora Blonde Ale,Blonde Ale,4.5 º,,0,€,,,3.5,5,Cervezas,Chile,Dora,https://birrapedia.com/dora-blonde-ale/f-57345fdf1603da375132a6ba,2016-05-12
2398,f-57345fed1603da962d329892,57345fed1603da962d329892,Dora Stout Ale,Stout,5.2 º,,0,€,,,3.5,5,Cervezas,Chile,Dora,https://birrapedia.com/dora-stout-ale/f-57345fed1603da962d329892,2016-05-12
2399,f-57346ad41603da8332329819,57346ad41603da8332329819,Caulier Bon Secours Brune,Belgian Dubbel,8 º,19 IBU,0,€,,,3.5,5,Cervezas,Bélgica,Brasserie Caulier,https://birrapedia.com/caulier-bon-secours-brune/f-57346ad41603da8332329819,2016-05-12
2400,f-5734a1911603dad54b329867,5734a1911603dad54b329867,Boscana Nelson Sauvin Single Hop IPA,India Pale Ale,7 º,71.1 IBU,0,€,,,3.5,5,Cervezas,España,Boscana Cervesa Evolutiva,https://birrapedia.com/boscana-nelson-sauvin-single-hop-ipa/f-5734a1911603dad54b329867,2016-05-12
2401,f-57359c5b1603dadc2d32982a,57359c5b1603dadc2d32982a,Brew & Roll Spring Xplosion,American Wheat or Rye Beer,4.6 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Brew & Roll,https://birrapedia.com/brew--roll-spring-xplosion/f-57359c5b1603dadc2d32982a,2016-09-20
2402,f-5735f23d1603da561e32a74f,5735f23d1603da561e32a74f,Munobeer Rubia Ale,Pale Ale,6.4 º,18.3 IBU,0,€,,,3.5,5,Cervezas,España,Munobeer,https://birrapedia.com/munobeer-rubia-ale/f-5735f23d1603da561e32a74f,2016-05-13
2403,f-5735f3741603da7e2c32a256,5735f3741603da7e2c32a256,Munobeer Premium Ale,Pale Ale,6.6 º,54.5 IBU,0,€,,,3.5,5,Cervezas,España,Munobeer,https://birrapedia.com/munobeer-premium-ale/f-5735f3741603da7e2c32a256,2016-05-13
2404,f-573988411603dab424068f23,573988411603dab424068f23,Black Bitch Easy Bitch Session IPA,India Pale Ale,4.2 º,45 IBU,0,€,,,3.5,5,Cervezas,España,Black Bitch Brewing Co,https://birrapedia.com/black-bitch-easy-bitch-session-ipa/f-573988411603dab424068f23,2016-05-16
2405,f-5739993c1603daf85406a00c,5739993c1603daf85406a00c,Hatuey,Pilsner,4.5 º,,0,€,,,3.5,5,Cervezas,Cuba,Hatuey,https://birrapedia.com/hatuey/f-5739993c1603daf85406a00c,2016-05-16
2406,f-5739a03c1603da9a3806a195,5739a03c1603da9a3806a195,La Tropical,Pilsner,4 º,,0,€,,,3.5,5,Cervezas,Cuba,La Tropical,https://birrapedia.com/la-tropical/f-5739a03c1603da9a3806a195,2016-05-16
2407,f-5739b78b1603da4d30068fa5,5739b78b1603da4d30068fa5,La Magnífica Mexican Pale Ale,American Pale Ale,5 º,,0,€,,,3.5,5,Cervezas,México,La Magnífica,https://birrapedia.com/la-magnifica-mexican-pale-ale/f-5739b78b1603da4d30068fa5,2016-05-16
2408,f-5739b8131603dab4240694be,5739b8131603dab4240694be,La Magnífica Oatmeal Stout,Oatmeal Stout,6.5 º,,0,€,,,3.5,5,Cervezas,México,La Magnífica,https://birrapedia.com/la-magnifica-oatmeal-stout/f-5739b8131603dab4240694be,2016-05-16
2409,f-5739c0331603da4d300690c4,5739c0331603da4d300690c4,St. Peter’s G-Free,Sin Gluten,4.2 º,,6.3,EUR,6.234999999999999,,3.5,5,Cervezas,Gran Bretaña,St. Peter’s Brewery,https://birrapedia.com/st-peter-s-g-free/f-5739c0331603da4d300690c4,2016-05-16
2410,f-573ae8231603da674b06a782,573ae8231603da674b06a782,Old Skull Nebulosa Pale Ale,Pale Ale,5 º,65 IBU,0,€,,,3.5,5,Cervezas,España,Old Skull,https://birrapedia.com/old-skull-nebulosa-pale-ale/f-573ae8231603da674b06a782,2016-05-17
2411,f-573b4c871603da004a068fc7,573b4c871603da004a068fc7,GEA Pale Ale,Pale Ale,5.2 º,25 IBU,0,€,,,3.5,5,Cervezas,Chile,Cerveza GEA,https://birrapedia.com/gea-pale-ale/f-573b4c871603da004a068fc7,2016-05-17
2412,f-573b4ee91603daca36069614,573b4ee91603daca36069614,GEA Red Lager,Lager,4.6 º,17 IBU,0,€,,,3.5,5,Cervezas,Chile,Cerveza GEA,https://birrapedia.com/gea-red-lager/f-573b4ee91603daca36069614,2016-05-17
2413,f-573c4c8c1603dae85a06a20a,573c4c8c1603dae85a06a20a,Jelou Mai Neim Is Rita,India Pale Ale,5.4 º,40 IBU,0,€,,,3.5,5,Cervezas,España,As Cervesa Artesana,https://birrapedia.com/jelou-mai-neim-is-rita/f-573c4c8c1603dae85a06a20a,2017-04-27
2414,f-573c828b1603da55340696e6,573c828b1603da55340696e6,Garage Beer Co Yellow Sub,American Pale Ale,4.8 º,36 IBU,0,€,,,3.5,5,Cervezas,España,Garage Beer Co,https://birrapedia.com/garage-beer-co-yellow-sub/f-573c828b1603da55340696e6,2016-05-18
2415,f-5742dea31603da766334b193,5742dea31603da766334b193,Roman Lager 5.0,Lager,5 º,,0,€,,,3.5,5,Cervezas,Bélgica,Brouwerij Roman,https://birrapedia.com/roman-lager-50/f-5742dea31603da766334b193,2016-05-23
2416,f-5742e5af1603da3e0634a75c,5742e5af1603da3e0634a75c,Espiga / Green Street Brewery Orange IPA,India Pale Ale,5.5 º,42 IBU,0,€,,,3.5,5,Cervezas,España,Espiga,https://birrapedia.com/espiga--green-street-brewery-orange-ipa/f-5742e5af1603da3e0634a75c,2016-05-23
2417,f-5742ebfc1603da702234a0cb,5742ebfc1603da702234a0cb,Roman Ale 5.0,Belgian and French Ale,5 º,,0,€,,,3.5,5,Cervezas,Bélgica,Brouwerij Roman,https://birrapedia.com/roman-ale-50/f-5742ebfc1603da702234a0cb,2016-05-23
2418,f-5742ec681603da232434a040,5742ec681603da232434a040,Roman Blond 6.5,Belgian Blonde Ale,6.5 º,,0,€,,,3.5,5,Cervezas,Bélgica,Brouwerij Roman,https://birrapedia.com/roman-blond-65/f-5742ec681603da232434a040,2016-05-23
2419,f-57430e0b1603da952f34a1bf,57430e0b1603da952f34a1bf,Sloeber,Belgian Strong Ale,7.5 º,,0,€,,,3.5,5,Cervezas,Bélgica,Brouwerij Roman,https://birrapedia.com/sloeber/f-57430e0b1603da952f34a1bf,2016-05-23
2420,f-57442e0e1603daec5e34baa8,57442e0e1603daec5e34baa8,Mad Brewing / La Quince Mad & Wild,Witbier,5.6 º,20 IBU,0,€,,,3.5,5,Cervezas,España,Mad Brewing,https://birrapedia.com/mad-brewing--la-quince-mad--wild/f-57442e0e1603daec5e34baa8,2016-05-24
2421,f-574439ea1603dad34b34a235,574439ea1603dad34b34a235,Trepadora Honey,American Pale Ale,5 º,25 IBU,0,€,,,3.5,5,Cervezas,México,Cerveza Amnesia,https://birrapedia.com/trepadora-honey/f-574439ea1603dad34b34a235,2016-05-24
2422,f-57443cb41603dadb4234c47f,57443cb41603dadb4234c47f,Trepadora IPA,India Pale Ale,6 º,55 IBU,0,€,,,3.5,5,Cervezas,México,Cerveza Amnesia,https://birrapedia.com/trepadora-ipa/f-57443cb41603dadb4234c47f,2016-05-24
2423,f-57443e2e1603da3a4834a494,57443e2e1603da3a4834a494,Trepadora Red Ale,Red Ale,5 º,25 IBU,0,€,,,3.5,5,Cervezas,México,Cerveza Amnesia,https://birrapedia.com/trepadora-red-ale/f-57443e2e1603da3a4834a494,2016-05-24
2424,f-57443f851603da3a4834a4ce,57443f851603da3a4834a4ce,Trepadora Black Soul,American Brown Ale,5 º,31 IBU,0,€,,,3.5,5,Cervezas,México,Cerveza Amnesia,https://birrapedia.com/trepadora-black-soul/f-57443f851603da3a4834a4ce,2016-05-24
2425,f-57457c6f1603da5f6234a29c,57457c6f1603da5f6234a29c,Santo Coraje Classic Pils,Pilsner,4.5 º,20 IBU,0,€,,,3.5,5,Cervezas,El Salvador,Santo Coraje,https://birrapedia.com/santo-coraje-classic-pils/f-57457c6f1603da5f6234a29c,2016-05-25
2426,f-57457d361603daa66734a02f,57457d361603daa66734a02f,Santo Coraje Premium Lager,Premium American Lager,5 º,30 IBU,0,€,,,3.5,5,Cervezas,El Salvador,Santo Coraje,https://birrapedia.com/santo-coraje-premium-lager/f-57457d361603daa66734a02f,2016-05-25
2427,f-574580311603da387a34b879,574580311603da387a34b879,Santo Coraje Dunkel,Munich Dunkel,4.8 º,20 IBU,0,€,,,3.5,5,Cervezas,El Salvador,Santo Coraje,https://birrapedia.com/santo-coraje-dunkel/f-574580311603da387a34b879,2016-05-25
2428,f-5745833c1603daff6834a06f,5745833c1603daff6834a06f,Santo Coraje Weizen,Weizen-Weissbier,5 º,11 IBU,0,€,,,3.5,5,Cervezas,El Salvador,Santo Coraje,https://birrapedia.com/santo-coraje-weizen/f-5745833c1603daff6834a06f,2016-05-25
2429,f-574586f51603da1e6934a0d6,574586f51603da1e6934a0d6,Santo Coraje Radler,Fruit Beer,2 º,15 IBU,0,€,,,3.5,5,Cervezas,El Salvador,Santo Coraje,https://birrapedia.com/santo-coraje-radler/f-574586f51603da1e6934a0d6,2016-05-25
2430,f-5745c1151603da696c34a651,5745c1151603da696c34a651,San Xoán Natureza,American Amber Ale,5.5 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Cervexa San Xoán,https://birrapedia.com/san-xoan-natureza/f-5745c1151603da696c34a651,2017-02-24
2431,f-5745c1e71603da636b34a6b8,5745c1e71603da636b34a6b8,El Cuervo,Ale,5.3 º,20 IBU,0,€,,,3.5,5,Cervezas,España,Botellería Gallardo,https://birrapedia.com/el-cuervo/f-5745c1e71603da636b34a6b8,2016-05-25
2432,f-5746b96b1603dadb2134b0a8,5746b96b1603dadb2134b0a8,BeerShooter Black Sun,Schwarzbier (Black Beer),4.8 º,26 IBU,0,€,,1,3.3,5,Cervezas,España,BeerShooter,https://birrapedia.com/beershooter-black-sun/f-5746b96b1603dadb2134b0a8,2016-12-20
